Timestamp,pid.Output,real_current,measure.rpm
190142219,97.5318,117,6993
190169762,72.5338,170,6995
190205342,0,244,6997
190234886,72.494,214,6996
190265336,69.594,281,6999
190297488,146.591,240,7004
190329182,266.639,-540,7000
190359313,73.5502,223,6993
190392002,81.5515,66,7000
190425717,-70.2825,7,6998
190454236,145.568,-127,6994
190485992,146.633,443,6999
190518851,-87.4433,-254,6999
190551451,-90.4638,-75,6997
190578109,-40.4334,358,7004
190610906,166.57,-23,7006
190644467,0,-212,6997
190675008,0,83,7001
190705259,90.5838,193,7003
190736917,99.5809,732,6994
190770026,56.5342,216,7003
190798749,-106.412,-41,6995
190831952,143.591,312,6995
190862324,-61.3537,512,6998
190893224,0,-20,6997
190924958,193.505,175,6999
190955356,-24.628,310,7006
190990686,97.6018,-275,7000
191014272,50.3247,-269,6998
191048456,147.212,-236,7006
191077609,102.909,-256,6998
191112176,-69.6049,-244,7004
191142178,-61.3137,-133,7005
191175639,-45.5636,-86,6998
191208340,117.849,194,6997
191237831,58.229,-539,6996
191269048,74.624,-229,6994
191300341,97.6234,-378,6999
191330515,149.859,353,7006
191363205,-109.84,589,6999
191388159,-24.1378,-124,7000
191398117,96.6471,-292,7007
191440852,147.419,-367,7000
191471127,51.6383,59,6994
191502021,-61.4254,-196,7004
191533730,51.6435,247,6993
191563983,-114.355,-129,6999
191596860,143.646,-86,7000
191614811,128.649,87,6999
191655845,-108.314,551,6998
191688500,0,-258,6990
191720770,6.65324,264,7000
191749512,92.657,-359,7001
191784387,164.632,-208,7000
191814277,-23.3373,-84,7005
191830735,45.6479,116,7003
191845017,148.72,-607,6999
191873582,147.714,64,6997
191904184,71.6712,-503,7004
191933999,-116.332,-181,7003
191968036,71.6739,201,7003
191996277,46.6876,-191,6999
192012762,-60.3198,246,6998
192047283,145.632,165,7000
192074628,-10.4824,106,7000
192106926,-91.251,-456,6992
192140143,148.685,-46,6995
192168206,-88.311,-270,6996
192203175,71.6923,-23,6997
192231939,147.722,-91,6999
192263709,54.6909,119,6996
192297507,116.697,287,7000
192326725,0,-713,6996
192358067,-114.295,-96,7005
192390612,0,297,6994
192416352,143.71,301,6997
192453388,-58.2194,123,6998
192482431,0,-33,6997
192516865,146.743,-155,6997
192548299,0,672,7005
192580341,148.722,26,6997
192612154,103.855,-409,6999
192637096,120.727,283,7004
192671851,0,120,7003
192703198,99.7312,350,6996
192735311,-116.107,-238,7003
192765182,0,-483,7000
192798167,157.738,-513,6997
192828311,-108.263,-93,6996
192860703,0,465,7000
192892682,0,203,6996
192920003,0,-587,7004
192950950,69.7464,108,6997
192982413,-43.2503,430,6998
193010988,100.772,163,7001
193042648,127.811,-73,6999
193073928,72.7032,17,7007
193107555,-70.3154,36,7000
193139788,99.7958,567,6997
193171665,156.756,39,7003
193203644,-69.0974,-105,6998
193226677,-135.267,-532,7003
193262185,0,-204,6993
193292351,190.784,-191,7002
193323847,-86.231,-47,6996
193355155,143.771,-291,7000
193385259,51.7736,543,7004
193417807,-45.243,525,7000
193434432,-60.3236,262,7001
193454916,103.78,72,7004
193493222,119.807,-113,7009
193526102,46.5218,-5,7003
193559442,99.2664,75,6995
193590167,-116.06,98,7005
193619881,-68.4699,344,6995
193653907,83.3202,390,6998
193682369,-67.6101,448,6997
193716260,118.845,94,6993
193745590,10.4713,-514,6998
193775135,-43.1269,109,6992
193807208,-106.004,265,6997
193833663,-40.1912,75,6996
193867632,143.81,-194,7004
193901256,145.115,144,6995
193933781,56.5515,236,6995
193965479,-22.9825,-197,6998
193996232,99.892,394,6997
194028957,-137.229,-313,7005
194054696,0,100,6995
194089386,155.974,-535,7000
194117999,81.8321,69,6996
194151277,0,324,6993
194181736,73.8435,61,7003
194214286,127.837,160,7006
194247672,148.787,290,6999
194274050,103.702,89,6997
194288448,0,-196,7005
194322687,92.9462,-134,7005
194354006,99.8968,-648,6995
194385869,-135.147,166,7005
194418249,-69.1319,-159,7000
194448503,166.855,-20,7003
194479436,-60.1437,-58,6996
194510434,71.8593,-75,7004
194542670,101.861,285,7000
194572945,175.69,268,7006
194604612,71.804,339,7004
194622747,-88.1367,-41,7000
194644687,-24.1284,-57,7005
194684027,73.8714,120,6995
194710764,52.8749,-182,6993
194742134,138.949,-265,7000
194774281,53.8809,783,6993
194805361,-24.1167,241,7007
194836272,0,50,6996
194860429,80.8249,265,6999
194898109,-133.112,-80,7000
194928634,145.884,339,6995
194959355,127.736,-25,7000
194991687,-40.1029,292,7000
195023617,196.043,-160,7000
195058997,103.899,-298,7006
195085327,-22.1569,-46,7004
195156081,51.9107,-166,6995
195181426,0,168,7003
195211139,97.9137,-98,7000
195245123,143.915,448,6997
195274132,117.918,175,6995
195307358,0,386,7002
195337713,0,680,7000
195368099,172.995,163,7002
195399790,194.811,215,6999
195431618,7.96316,115,7003
195459863,72.9807,356,7009
195496628,0,346,6996
195523636,56.9398,399,7003
195555985,-67.7259,505,7000
195585591,56.9474,170,6998
195615740,-90.0515,-147,7003
195653726,146.954,91,6999
195669474,-114.074,-97,6996
195708965,-135.022,-487,6995
195740791,120.959,-246,7002
195773049,52.9607,-468,7003
195804629,54.9415,99,7001
195842078,119.984,-542,6999
195867503,172.815,113,7007
195895847,148.928,-368,7001
195907531,174.967,-279,6995
195944567,-23.087,-43,7006
195974844,-70.0548,-578,7005
196006962,-115.79,-234,6998
196039180,123.406,21,7000
196071225,9.16651,-69,6997
196104173,72.8919,-416,7002
196134742,75.7158,207,7000
196164547,148.051,-67,7001
196197271,74.9949,105,6998
196227206,146.043,-81,7009
196260936,74.9903,131,7003
196282533,147.065,278,6995
196318451,73.4929,-22,7004
196351108,148.259,252,6998
196380419,99.4593,-38,6996
196412392,8.91465,217,7003
196443531,0,-78,6995
196476369,5.00681,-69,7003
196502505,12.1687,-156,6996
196537792,73.0203,-222,6992
196569076,101.053,-224,6996
196599033,149.018,-593,7006
196631619,219.026,288,6999
196664618,55.1013,206,7007
196694468,0,-98,7004
196725276,101.025,-45,6994
196757844,99.033,282,7004
196786384,-72.0231,215,7000
196817110,80.9232,240,6995
196849102,-21.8039,-70,7003
196879076,-42.9539,504,6995
196912346,193.048,384,6999
196942567,0,-154,6998
196976148,120.053,498,7002
197007684,148.306,80,6997
197038490,99.0581,241,7001
197072714,52.0577,-294,6999
197096714,0,-476,7007
197130100,223.063,188,7003
197160053,74.0663,-369,6991
197195210,101.039,121,6999
197223859,-69.9321,-125,6999
197254593,0,145,6995
197288756,-180.934,200,6995
197316724,-39.9216,6,6994
197349427,0,133,6998
197383557,0,285,6999
197412824,74.0848,-551,6995
197442496,101.109,2,7006
197475406,121.089,-85,7005
197504140,-16.9072,-146,6995
197534857,53.1006,-480,7007
197568417,-67.9587,-272,7007
197598675,-115.902,-76,7000
197629343,145.124,-645,6999
197661191,100.045,226,6997
197686369,146.141,-671,6995
197721932,81.1041,-161,6995
197753646,-39.8907,512,6996
197786433,72.1145,-317,6999
197816463,-22.9495,428,6999
197847720,145.081,369,6999
197879225,117.115,212,7007
197895621,118.083,244,6998
197916536,118.121,-339,6998
197953260,0,-78,6993
197987068,53.0784,-3,7007
198017282,101.18,152,6998
198048845,57.2392,683,6999
198081404,-89.8204,123,7000
198113252,-40.8626,281,6998
198144086,145.144,292,6999
198174204,-87.8626,180,6998
198205666,144.14,39,7000
198235392,82.2214,-76,6998
198267581,145.121,193,6996
198295532,194.214,93,6997
198329011,75.1493,74,7007
198358612,0,456,6995
198389262,101.151,312,7001
198419745,267.155,191,7000
198451054,52.1577,369,6993
198484547,117.161,-261,7006
198512841,-69.4586,41,6997
198544674,190.165,331,6995
198575814,-86.8713,324,6997
198608290,71.9945,113,6998
198639419,75.1718,140,6999
198670599,-42.7292,43,6998
198735067,149.07,365,7006
198780015,72.2822,227,6997
198808585,49.5171,283,6995
198847399,72.9596,-188,7004
198874843,145.211,345,6998
198905721,148.334,208,7000
198937202,-132.851,-92,7003
198965742,99.2353,-222,6993
198996678,-59.9643,-197,7003
199026027,-42.8292,-365,6996
199059388,166.227,-67,6999
199091778,0,164,6998
199122661,101.209,160,6999
199151498,150.194,150,7001
199184651,103.211,276,6995
199197616,167.213,-80,6999
199230719,81.2311,-647,6998
199260958,73.1978,-22,7007
199294401,128.14,297,6995
199316273,-68.7772,-38,7005
199351932,-115.777,604,7005
199384422,98.2273,303,6995
199414914,179.228,251,7004
199448703,-135.93,465,6994
199478945,156.235,-317,7003
199510186,0,23,6997
199526697,0,30,7000
199552613,145.248,554,6999
199584946,8.24352,16,6996
199615796,173.105,62,6997
199649707,56.262,154,6999
199679785,98.2478,-112,7001
199714092,0,208,6995
199737215,52.2513,-435,6996
199773080,9.25437,21,7007
199805111,53.2344,92,6996
199832281,-113.697,-276,7000
199864975,75.2573,-62,6998
199895099,82.256,-255,7000
199927402,191.259,317,6998
199946259,-44.6358,174,6995
199989805,-86.7146,328,7000
200020108,-44.721,145,7000
200050165,146.267,89,6997
200083017,-44.7315,285,7004
200152705,-23.6516,177,6995
200178029,55.2743,-174,7006
200210146,11.2935,171,7007
200242051,-68.7207,210,6997
200273757,167.28,752,6999
200305398,-134.646,-576,6996
200335213,173.284,266,7001
200370212,74.2966,-411,7000
200397168,-70.7103,152,7006
200430804,75.2928,-156,7009
200462597,101.289,-294,6995
200497179,-68.7035,-270,7004
200526891,146.298,68,6995
200552627,0,-206,6998
200590304,-136.693,-445,7003
200615935,-90.6951,-419,6993
200649710,0,-19,6993
200685277,173.387,490,6999
200716441,7.31209,195,7005
200749383,199.105,212,6998
200792748,73.3174,122,7001
200824010,55.3129,-529,7003
200855223,52.3223,-4,6995
200886482,45.3229,99,7004
200917032,120.307,317,6996
200938668,9.36348,-7,7005
200974821,100.284,-69,6998
201008073,-86.4303,274,7000
201038029,-69.2808,308,6995
201069939,145.063,209,6999
201100513,-114.326,36,6997
201132410,130.867,-260,6999
201159200,81.1474,297,6999
201194332,0,-445,7004
201223931,119.429,240,7002
201259402,0,306,6995
201290120,120.375,-136,7009
201319317,-21.3754,245,6997
201351028,73.3102,45,7004
201378014,0,79,7003
201410995,74.4149,296,6995
201442886,-88.4532,-31,6996
201474185,-133.571,-23,6997
201504857,155.97,491,6999
201537770,102.365,231,6998
201569949,73.3487,126,6992
201598851,173.402,266,6999
201629957,8.32848,35,7006
201660975,118.377,47,6998
201695571,-22.6189,89,7006
201721981,0,1,6997
201748972,0,-76,6995
201784863,73.386,115,7001
201815983,-22.6157,-18,7000
201848573,-114.711,538,6998
201876407,12.4366,-77,7003
201910649,0,-139,6998
201941038,74.4058,-117,6990
201957778,0,-152,7000
201981909,144.401,249,6998
202017756,75.4042,509,6999
202049424,-39.5951,-218,7004
202078904,144.407,204,7000
202110589,194.399,-68,6995
202145280,75.4182,-40,7005
202174390,-23.5882,55,6995
202204806,57.1853,561,7005
202237507,-115.577,66,7003
202266570,52.4262,113,6995
202297919,-60.5725,15,7004
202328896,-154.571,279,6995
202362842,-115.468,319,6998
202385974,0,-171,6998
202422959,-42.5634,-562,7004
202455940,147.437,32,6999
202485881,149.488,-151,7006
202516845,73.4431,-61,7006
202550874,0,-27,6995
202581164,-116.575,-204,7006
202611396,127.597,257,6996
202643063,100.482,-655,6997
202673812,-136.606,28,7003
202704472,-23.5654,354,6993
202735518,148.462,-88,7003
202761168,-42.5348,445,6998
202795946,118.536,202,6995
202829346,0,312,7004
202858952,99.4849,-193,6994
202890619,53.483,222,6999
202920922,173.474,-590,7004
202954734,149.472,-160,7000
202983994,-23.3609,74,6994
203014305,75.4815,-135,7007
203046851,101.619,7,6996
203079701,98.4845,222,6999
203110916,12.4836,274,7000
203141623,0,408,6998
203174022,99.491,213,6999
203205465,0,-13,6998
203237669,122.494,-44,6995
203266423,144.498,66,6998
203296284,74.522,541,7009
203329476,72.4408,77,6999
203361308,55.5086,-194,6999
203390856,9.58188,-563,7005
203423354,52.5142,-129,6993
203452165,-23.4856,-557,7003
203483053,-69.4785,68,6996
203514378,57.2689,425,7007
203543166,52.5224,54,6998
203574022,55.4204,508,7006
203602647,12.1858,14,7000
203636890,144.533,383,6995
203669358,-89.5649,224,7002
203698830,-41.9921,83,6990
203729969,145.572,469,6997
203762562,50.6705,512,7000
203793473,101.37,-136,6997
203822255,101.652,15,6999
203855644,73.5148,-277,7007
203885668,220.669,194,6997
203918011,121.553,-27,7001
203946040,0,369,6997
203971701,7.28436,-43,6996
204010412,-69.3379,197,7003
204039035,-69.4403,290,6999
204072956,-89.4365,158,6999
204100320,-182.436,346,6997
204132403,72.4967,9,6995
204165273,147.571,257,6995
204201257,74.5743,394,7002
204243991,0,-189,6997
204277970,-21.4215,326,7007
204308035,52.5805,192,7005
204337519,0,-74,6996
204374156,0,-22,7005
204401012,102.591,212,6996
204427311,147.593,265,6998
204460983,82.5987,334,7000
204491263,-39.4022,63,6996
204525926,0,378,6999
204556819,-87.3816,-164,7000
204586979,74.5719,-33,7000
204619347,148.603,234,6995
204649616,73.5845,-472,7004
204679605,-23.3927,-90,6995
204711425,54.5661,-89,6994
204745364,57.6127,-278,7005
204775547,132.607,81,7004
204794380,131.101,-231,6999
204835129,100.613,327,6999
204866162,-62.3789,287,6999
204895328,-132.396,69,6997
204926975,99.6148,377,6995
204958014,-62.3742,-336,6997
204991802,53.6279,-138,6997
205007758,156.629,225,6999
205033378,6.63175,278,7001
205067329,74.6256,519,6998
205138303,98.6397,537,6993
205164369,0,297,7007
205196824,0,630,6993
205225487,57.5295,293,6997
205257165,101.646,278,6998
205286269,0,142,6998
205319778,-134.347,381,7000
205350954,-85.3451,165,6996
205383399,145.656,163,7001
205413486,194.66,16,6999
205445501,146.64,174,7004
205476219,213.665,270,6995
205508736,0,419,6996
205539279,-16.3316,53,7005
205572144,100.672,-97,6994
205603447,-22.3738,13,7001
205627301,-115.17,-195,6997
205661817,284.633,130,6995
205693685,57.7334,-54,6995
205725512,-42.3731,-36,6996
205757777,193.805,426,6999
205787542,150.774,343,7002
205820999,147.636,243,6999
205846888,147.706,-380,6997
205863723,149.709,52,7004
205896754,221.88,-275,7000
205925698,52.7153,795,6993
205957605,55.7271,44,7005
205989416,99.7188,224,6996
206023512,53.769,248,7000
206049786,-40.2459,110,7002
206085351,194.813,574,6995
206113123,151.051,202,6999
206145828,0,-17,6992
206174151,71.0616,-393,6995
206210688,75.7363,-32,6996
206233763,148.487,-247,7006
206269113,-43.079,-61,7004
206299748,-21.0943,-323,7004
206332411,102.434,-336,7005
206364369,52.7482,-292,6998
206396797,145.7,116,6999
206429373,53.7415,-509,6998
206452657,144.754,560,6995
206489484,-57.3252,329,6998
206519040,120.766,-16,6995
206550318,195.747,-256,6997
206585440,-22.2543,-296,7007
206618094,166.775,-122,7006
206646751,-16.2347,85,6997
206678254,-108.229,-46,7003
206709758,52.7711,492,7000
206742047,57.6561,31,6996
206771281,204.778,-198,6996
206804014,98.7792,-65,7000
206834575,-114.219,166,7005
206860343,-107.202,-111,6996
206895614,118.785,-703,6993
206925478,11.8151,-132,6997
206956191,0,-556,6998
206989820,147.79,228,6999
207020971,-24.2075,-317,7001
207052749,117.781,-72,7004
207082044,0,-170,6995
207113434,100.793,6,6997
207147997,-182.259,98,7003
207178016,-90.0808,183,6998
207210771,-113.238,170,6995
207242367,0,-425,6996
207273328,0,436,6995
207304448,53.8077,253,7004
207334347,0,11,7000
207365386,148.81,-309,6997
207397461,128.798,-71,7001
207429623,74.8159,-10,6998
207456511,99.8273,-174,6998
207492124,-67.1781,-321,6999
207520701,12.94,195,7000
207553857,-90.028,55,6991
207587579,130.823,2,7002
207617309,0,74,6999
207653558,74.8333,329,6999
207695224,149.839,270,7004
207726821,118.798,-210,7002
207759422,148.906,324,6995
207790407,-116.158,273,7001
207821754,121.848,136,7000
207854192,-47.1922,73,6994
207885039,-113.271,-280,6996
207917221,-87.1757,52,6995
207949027,191.86,-103,6997
207979896,82.7021,-39,6994
208008971,121.86,-614,6997
208042402,-85.1388,630,6998
208065437,0,37,7005
208102612,93.7951,-243,6998
208134040,-23.0419,277,7005
208164655,0,-156,7005
208196304,101.918,613,6996
208229760,57.93,-73,6999
208260649,-182.068,338,6998
208290124,-89.9998,194,6992
208323358,-86.1191,520,7002
208351659,58.8784,420,6999
208386135,148.813,429,6995
208416208,146.888,-95,7000
208450546,-44.1147,-76,7007
208481019,91.8891,-99,7003
208512231,53.8614,227,6994
208543099,-109.103,328,6999
208577277,-66.4552,456,6997
208604189,120.991,105,6995
208639292,74.8676,-393,6997
208661056,73.0069,-41,7000
208696202,99.8496,182,7001
208729523,-87.2129,-161,7002
208760773,192.935,-392,6999
208792575,81.7178,708,7004
208823279,144.914,-13,7004
208855679,-40.5252,-92,7005
208877344,51.4206,93,7005
208918612,178.257,-195,7000
208946087,97.9434,514,6995
208976622,-115.57,-447,7006
209005072,75.9229,375,7000
209038895,-113.075,-366,6998
209072658,52.928,-220,6998
209096227,118.882,-69,6993
209132309,-107.068,377,6996
209162497,0,-851,6996
209199581,196.051,-151,6999
209228428,-70.1495,-104,7001
209259986,71.9016,-225,7004
209290520,148.942,282,6994
209321579,71.9456,-31,7007
209351158,150.003,154,6996
209383017,-70.0542,291,7004
209413322,-134.031,-49,7004
209444383,-136.009,-227,6996
209461262,0,98,7007
209483246,-154.045,-23,6998
