Timestamp,measure.rpm,real_current,pid_Output
410113991,-6508,69,262.131
410146166,-6542,10,-569.773
410179212,-6549,-195,-171.797
410199378,-6579,161,-480.82
410207217,-6592,35,-470.023
410240829,-6631,-290,412.113
410272784,-6659,253,140.503
410306245,-6706,122,-235.043
410334613,-6715,-193,-383.129
410367189,-6769,-198,-237.099
410394537,-6792,-32,142.965
410426976,-6814,-638,-722.102
410459529,-6837,228,-159.116
410487396,-6847,-267,-78.3528
410502343,-6881,-365,-36.1812
410535988,-6943,-339,-450.006
410562064,-6930,-233,-316.201
410589096,-6996,-196,-364.292
410627684,-7037,-196,-78.5406
410661704,-7031,-185,-27.3704
410693255,-7062,-135,143.712
410724611,-7109,-663,-178.924
410754091,-7151,-562,-569.467
410785046,-7181,-451,-390.499
410813552,-7198,-392,-857.389
410850617,-7244,-568,-150.274
410878535,-7239,-796,263.393
410908255,-7292,-381,-272.573
410939051,-7339,76,33.538
410974988,-7347,-263,-416.796
411000524,-7395,-164,-339.886
411035307,-7397,-198,367.222
411067325,-7436,-175,-259.481
411095236,-7489,282,-399.032
411125994,-7540,-458,-483.921
411159688,-7529,150,-22.9309
411172957,-7563,-22,-217.772
411194361,-7612,-660,-252.002
411236814,-7653,-2,-447.813
411272185,-7681,-843,-564.084
411300088,-7718,-425,71.8146
411330870,-7747,-542,-351.992
411360926,-7739,-683,-236.319
411389483,-7806,-205,-37.2251
411420055,-7808,-768,-508.271
411454822,-7813,-231,213.53
411484874,-7883,127,-523.346
411519411,-7935,-736,-564.233
411550984,-7953,-57,-851.421
411580178,-7968,50,0
411614936,-8016,-485,-120.491
411645560,-8017,173,-84.535
411671551,-8087,-204,-23.5694
411746334,-8091,-736,-87.8146
411768747,-8128,-756,-488.194
411797925,-8182,-527,-22.8304
411829063,-8227,-110,-183.801
411860027,-8247,-733,-320.749
411886631,-8284,-325,-595.056
411924269,-8332,26,-276.883
411954739,-8353,6,-706.117
411988760,-8373,150,-580.762
412012961,-8400,-690,-228.014
412047452,-8440,-22,-200.752
412079798,-8467,-888,-399.652
412109700,-8496,107,-178.631
412140194,-8536,-543,-42.3349
412172017,-8551,10,-156.266
412204705,-8578,-1056,-392.248
412226093,-8621,-132,-370.282
412262641,-8663,-468,-581.084
412296192,-8714,-45,-300.377
412325215,-8715,-1088,-315.383
412358196,-8744,-755,-450.199
412393475,-8798,-628,-789.401
412421437,-8802,-683,264.156
412453016,-8832,-1264,-433.603
412484678,-8853,-632,-277.659
412514687,-8880,94,-1381.77
412548667,-8857,-217,-1611.95
412580364,-7608,17843,30000
412603986,-6056,1163,1358.72
412640284,-6092,-535,426.525
412670851,-6087,427,408.025
412703472,-6156,-348,-366.364
412735683,-6182,-364,-205.109
412767082,-6227,-454,-346.478
412798956,-6206,-341,-234.843
412811217,-6246,-271,-775.978
412838160,-6298,-281,-449.523
412874195,-6299,-370,-151.489
412905855,-6362,-29,173.131
412938363,-6377,-827,-434.623
412970575,-6397,-317,-334.674
413002868,-6444,-36,-108.66
413031233,-6472,-224,-622.759
413063622,-6502,-4,-219.814
413094420,-6527,-149,-580.866
413119973,-6562,96,-573.871
413158028,-6606,-230,-465.903
413186385,-6618,156,170.064
413217432,-6659,203,205.02
413247457,-6694,-111,-388.005
413278649,-6738,-423,-409.043
413312380,-6735,105,-109.192
413343855,-6787,-45,-766.116
413370356,-6820,-480,-415.911
413404438,-6840,-516,218.866
413426744,-6872,-246,-199.838
413460570,-6885,-270,-384.224
413497291,-6956,-236,-450.302
413528307,-6984,-217,-753.246
413560649,-6995,58,-611.586
413592161,-7038,-129,-259.55
413622891,-7057,-189,281.567
413645909,-7094,-401,109.671
413676946,-7095,-460,128.698
413716530,-7157,-424,-768.41
413745222,-7180,132,-379.826
413778009,-7239,-159,51.4923
413812829,-7251,-355,-609.668
413842532,-7278,-108,-683.688
413861570,-7320,158,-739.649
413898546,-7328,-163,-355.901
413937259,-7362,195,245.832
413964304,-7406,-433,-311.285
413997570,-7431,-696,-321.878
414028150,-7453,46,360.704
414059414,-7490,296,-163.892
414092408,-7532,-663,-283.616
414116331,-7541,-379,-471.022
414152689,-7590,435,-49.023
414185169,-7644,-185,-558.104
414217000,-7654,-551,-158.125
414230151,-7682,-133,-207.156
414263470,-7691,239,-167.237
414294400,-7722,139,-143.906
414326827,-7751,-154,45.7329
414358881,-7804,369,-294.103
414387088,-7812,-745,-290.017
414425927,-7871,-24,-493.706
414443487,-7898,-641,-823.726
414475796,-7947,-688,-260.21
414517064,-7962,192,-580.866
414545669,-7986,-278,-851.526
414573427,-7996,73,325.317
414607224,-8033,163,-91.6023
414637364,-8081,290,-371.144
414670388,-8135,-681,-674.033
414699545,-8127,-258,-443.454
414730982,-8184,-481,-186.752
414762804,-8216,209,-639.783
414793251,-8256,-353,-317.78
414826619,-8267,-350,-106.696
414857000,-8299,14,45.0904
414877002,-8329,-253,-65.9868
414916759,-8346,-390,-71.5064
414949157,-8384,146,393.015
414983272,-8432,-526,-859.117
415009090,-8433,-58,0
415041184,-8472,3,-300.133
415058254,-8491,-897,-362.005
415089298,-8525,-3,-272.217
415118967,-8556,-551,-703.516
415149169,-8578,411,-30.3313
415181610,-8611,-101,-464.395
415213577,-8628,-620,400.627
415242005,-8674,153,-300.42
415268024,-8712,-71,367.521
415306237,-8739,-454,-499.87
415338198,-8775,-68,205.461
415373648,-8825,13,-507.601
415401596,-8844,-555,-83.641
415431549,-8854,-140,-484.694
415465744,-8869,-529,-473.757
415487725,-8876,-176,-1329.95
415524787,-7367,16768,30000
415556729,-6042,1578,2414.61
415588160,-6079,43,165.077
415619928,-6115,98,347.641
415652546,-6134,-569,-131.51
415682859,-6165,-396,-45.4105
415704440,-6221,-513,-415.464
415739981,-6218,78,-215.497
415773658,-6269,-493,100.5
415810048,-6301,-189,-706.494
415839262,-6322,-447,-272.612
415874022,-6373,-38,-113.659
415901047,-6387,-251,-556.726
415924992,-6405,-221,-615.79
415962004,-6457,-275,198.361
415993560,-6486,-228,-488.819
416029866,-6528,65,-393.842
416056550,-6548,-348,-118.76
416088571,-6589,-102,-456.903
416119355,-6612,-687,-838.678
416155397,-6651,-292,-29.9878
416182669,-6660,-88,126.018
416213112,-6714,-405,-425.325
416242401,-6755,-228,-416.096
416274470,-6771,88,152.871
416296995,-6787,-337,126.073
416332418,-6834,-304,-169.204
416366959,-6859,-621,-630.253
416394427,-6884,-352,-22.2804
416429513,-6937,-105,-241.14
416463719,-6947,-271,-82.5517
416495680,-6968,-495,-339.374
416505762,-6973,-657,-151.224
416532531,-7028,-59,-510.448
416570132,-7065,-567,-367.482
416600849,-7096,-774,-368.519
416633333,-7121,-56,-592.546
416661210,-7148,-70,-440.594
416731050,-7214,19,-473.181
416753602,-7256,-495,-175.053
416790375,-7291,-105,-702.883
416819888,-7335,-57,-1053.41
416850353,-7312,-374,-67.8561
416883697,-7356,178,-292.622
416915554,-7385,-842,272.303
416945925,-7422,-622,-62.1668
416976505,-7468,-72,-140.659
417005233,-7503,-620,-430.174
417038452,-7535,23,-679.603
417068701,-7563,316,-47.3521
417101986,-7592,-294,-655.738
417122107,-7616,91,-237.747
417160903,-7673,-195,-10.6235
417192759,-7701,-117,-389.15
417225282,-7711,12,-565.265
417257400,-7754,-222,-614.222
417286862,-7745,-586,259.662
417322185,-7812,-104,-584.379
417341911,-7844,-198,134.584
417380746,-7873,-280,-127.458
417412440,-7911,-191,-702.235
417445435,-7924,-4,29.3091
417474129,-7975,8,-207.563
417508728,-8006,-1020,-878.603
417533571,-8005,2,406.597
417568706,-8069,74,-37.8885
417601303,-8105,-832,107.666
417631843,-8122,-285,-182.725
417661988,-8127,405,-23.7964
417695251,-8182,-178,-319.832
417717021,-8217,-1062,-265.873
417754442,-8228,218,-186.909
417784910,-8286,-527,5.04352
417817659,-8322,-1116,-771.003
417850570,-8347,-107,-939.037
417880663,-8382,-588,-384.255
417914363,-8377,-536,-86.9654
417935832,-8430,194,-768.892
417973375,-8460,-120,276.803
418004358,-8490,-787,-559.397
418038588,-8539,-279,-519.309
418069410,-8572,-109,-601.308
418100140,-8598,-123,-701.244
418135601,-8610,-350,-1187.67
418154853,-8652,-236,-81.1146
418193258,-8662,-81,-207.46
418222841,-8699,-532,23.513
418257849,-8758,58,-505.61
418287228,-8795,-404,-114.581
418319418,-8817,-1042,-130.502
418348866,-8854,-352,-550.758
418380140,-8852,-703,-421.739
418409284,-8869,-189,-952.955
418442297,-8881,-345,-1221.01
418475887,-7467,14217,30000
418506611,-6137,8391,6510.11
418530807,-6094,2,373.599
418567176,-6121,-514,-408.228
418595199,-6117,-86,64.8136
418630680,-6161,146,-577.532
418659040,-6203,108,316.45
418694909,-6230,67,25.4136
418726737,-6252,256,-400.793
418754487,-6304,-460,-223.659
418786604,-6342,-79,-130.595
418817710,-6343,-428,-313.726
418849874,-6395,-453,33.1083
418881028,-6415,-536,0
418912744,-6447,-184,-238.625
418944669,-6471,-181,-318.874
418967884,-6518,212,-334.188
419002696,-6549,-231,56.0614
419036937,-6590,12,-473.993
419069754,-6602,-199,-459.027
419096586,-6614,55,528.411
419129234,-6669,-352,409.219
419164004,-6681,-629,-57.1508
419184036,-6722,-658,-157.156
419222558,-6744,-561,-274.209
419253116,-6779,65,570.245
419286542,-6827,-217,-554.296
419315494,-6871,-66,-774.895
419350107,-6874,-60,-86.0614
419377759,-6900,-245,78.9232
419412384,-6952,69,-69.3873
419440617,-6964,96,-65.3486
419472855,-6981,332,-117.658
419505087,-7048,-509,-239.039
419536635,-7086,-72,-584.026
419558594,-7121,17,-567.645
419595838,-7162,-511,-511.442
419626957,-7184,-187,-334.136
419659063,-7203,-115,-202.933
419693168,-7235,-161,-611.791
419723949,-7254,-659,-549.808
419755693,-7283,171,-533.818
419777056,-7325,269,-127.153
419816620,-7368,-47,-545.921
419848171,-7406,-746,-414.909
419882513,-7410,-726,-361.934
419913259,-7449,-193,-33.0221
419945923,-7487,-468,-712.054
419973734,-7528,-752,-545.2
420006942,-7548,-159,-322.13
420036656,-7582,-160,-233.094
420068006,-7635,-880,24.8255
420099298,-7624,-63,-287.094
420129172,-7668,-175,-113.272
420155053,-7674,-468,199.708
420191256,-7728,490,-138.341
420221714,-7788,-359,-460.375
420254631,-7814,-15,-804.417
420286704,-7848,-174,85.6336
420318323,-7870,-276,-322.488
420351549,-7871,-449,209.48
420370838,-7932,-307,-362.56
420409027,-7965,-333,-602.6
420440195,-8003,-257,-1087.72
420472142,-8024,-33,-367.655
420505776,-8058,-495,-274.665
420535621,-8078,193,-154.759
420568998,-8101,7,-519.127
420592148,-8136,-256,0
420630146,-8204,-172,-682.91
420658879,-8217,-145,-226.917
420694708,-8252,-729,-596.96
420727139,-8282,-387,-872.008
420756641,-8301,-306,-476.041
420787176,-8360,-278,-268.092
420819914,-8377,-308,-476.152
420848668,-8374,-732,-226.305
420882050,-8417,-491,-166.113
420914170,-8429,123,-21.2454
420944915,-8501,-140,269.737
420968556,-8515,-92,-422.503
421006103,-8538,-194,-313.248
421037694,-8561,107,-61.6231
421067555,-8605,65,279.537
421100035,-8629,-448,-212.494
421131652,-8649,288,151.635
421163922,-8703,393,84.7453
421185533,-8741,405,-33.4254
421225250,-8774,-728,-254.678
421256211,-8790,-776,-272.836
421289722,-8813,-290,-392.77
421323532,-8863,-494,-92.828
421353740,-8895,-510,-692.835
421388436,-8874,136,-1686.82
421407321,-8082,17818,30000
421447430,-6286,14244,16002.8
421474971,-6061,-1054,-955.694
421506756,-6099,-552,315.568
421539600,-6153,-128,-13.4873
421571805,-6167,-446,-809.612
421600564,-6183,-260,-782.499
421631839,-6204,-181,-228.581
421661589,-6239,-292,-631.41
421738577,-6347,-66,-62.5121
421761399,-6311,-228,-10.8927
421781222,-6380,-61,-389.766
421819487,-6434,-384,0
421853363,-6428,-375,-340.291
421884912,-6485,-503,-166.069
421916717,-6529,-152,-469.289
421946710,-6535,169,-82.1264
421978909,-6559,310,-596.984
422004643,-6601,216,-696.346
422040356,-6653,-184,-297.294
422071823,-6656,-331,-447.678
422101791,-6695,-464,-341.801
422139017,-6728,-190,-863.133
422168709,-6762,-334,-415.952
422200745,-6806,-51,49.8783
422234087,-6821,81,-378.269
422265472,-6869,-262,-443.228
422303342,-6884,-449,18.5324
422316096,-6917,-315,-739.415
422359990,-6948,-275,-361.409
422385332,-6967,-184,-382.736
422414574,-7011,61,-102.49
422439661,-7037,-184,-182.115
422471474,-7082,-438,-848.558
422504003,-7113,-363,-1063.71
422542140,-7129,-724,-293.63
422574428,-7159,-108,-21.6672
422606075,-7181,-39,-194.876
422635309,-7216,0,96.2535
422686088,-7247,-14,141.2
422723747,-7313,-368,-219.884
422744537,-7328,63,-362.871
422789059,-7390,-917,-547.955
422816276,-7398,-604,-586.811
422845067,-7439,-69,-713.957
422875028,-7483,-101,-508.439
422905782,-7508,-395,-133.052
422930718,-7549,-69,-852.12
422963130,-7550,-607,-624.057
422995170,-7598,-312,208.834
423024573,-7609,-367,-43.2744
423057526,-7653,177,-146.411
423086112,-7668,22,-339.866
423119933,-7688,-301,0
423150322,-7751,-460,384.646
423180328,-7784,-559,-99.5559
423208028,-7790,-485,-626.56
423241138,-7833,-489,-190.462
423273273,-7840,136,-219.763
423308006,-7882,216,197.118
423339831,-7915,-466,-258.997
423369094,-7958,-361,-79.6315
423401560,-7961,102,312.019
423422311,-8045,-583,-835.743
423462247,-8057,-629,-115.731
423491871,-8110,-1026,-969.777
423530432,-8126,-170,-388.842
423570025,-8174,-545,-1086.76
423603646,-8198,-207,-12.84
423631468,-8211,-5,-152.282
423660689,-8235,-193,-308.177
423692882,-8289,-201,378.026
423727704,-8300,-660,-129.897
423758556,-8349,-208,-128.113
423789539,-8378,-94,-300.15
423817178,-8388,-417,-249.193
423849978,-8446,-231,-105.924
423887361,-8495,-459,-811.315
423913008,-8507,-187,-272.317
423945312,-8531,159,-20.3593
423976987,-8553,150,-20.4925
424008304,-8581,-391,221.556
424034331,-8623,-281,193.606
424067634,-8633,-850,310.482
424098108,-8696,247,-335.459
424129466,-8709,-323,394.499
424161379,-8737,-955,-80.9141
424194205,-8760,-585,-355.906
424225865,-8832,-112,-334.026
424257594,-8846,-277,-484.774
424289308,-8867,-807,-224.991
424320760,-8864,169,-1323.53
424349791,-8840,469,-1238.97
424383771,-7034,15183,30000
424417274,-6066,721,385.3
424442843,-6094,-170,-391.701
424474163,-6104,-542,-363.113
424507810,-6158,-79,-318.313
424538850,-6199,-537,-24.1819
424570070,-6206,-478,-532.282
424599746,-6239,-346,-104.759
424631266,-6270,-170,-322.89
424662080,-6321,-626,-519.999
424695456,-6317,136,-388.831
424727403,-6386,-172,-85.6243
424759999,-6410,-574,23.4609
424788921,-6434,-178,-602.658
424816261,-6469,-259,-73.6093
424849496,-6487,-27,-140.659
424885088,-6513,-257,45.3263
424918619,-6561,-47,194.102
424948808,-6576,-231,-320.769
424978230,-6625,-704,98.1964
425006084,-6656,229,-427.84
425035959,-6691,-398,-392.933
425068917,-6687,-238,30.931
425098249,-6741,9,-136.95
425128189,-6781,-706,-469.699
425159981,-6809,-200,-10.9197
425192006,-6814,-104,0
425223952,-6868,-192,33.8827
425244745,-6902,-435,-139.64
425285301,-6948,-533,-688.168
425317701,-6958,-159,-488.213
425351465,-7001,-611,97.8874
425380577,-7033,-13,-541.517
425409595,-7067,-525,-495.604
425443209,-7061,-465,-97.6868
425466631,-7102,-265,-678.121
425497821,-7128,189,-782.426
425527097,-7138,-338,-359.286
425558838,-7205,135,-134.904
425587507,-7235,0,-529.537
425628290,-7253,68,-127.683
425643459,-7275,-384,-257.59
425673351,-7311,-774,-372.567
425706943,-7362,-180,-441.667
425735434,-7390,-355,-140.694
425766852,-7404,147,-786.734
425799361,-7434,-168,-535.771
425827648,-7483,13,-315.798
425852705,-7502,194,171.174
425890713,-7520,93,-432.952
425917171,-7533,126,-234.902
425944880,-7585,-613,-215.943
425986903,-7624,55,-127.237
426019304,-7640,-415,107.839
426047687,-7672,-164,-506.053
426081165,-7708,-103,-155.236
426110546,-7737,-243,242.083
426141100,-7785,165,237.573
426173435,-7814,-148,52.8002
426205904,-7845,-109,-177.234
426237294,-7895,8,48.7181
426268935,-7898,-655,-305.184
426298213,-7954,-266,-390.354
426333300,-7972,-15,-156.389
426362885,-7996,32,-467.429
426393639,-8026,-128,-548.564
426423719,-8083,-810,-259.89
426451464,-8109,-394,-85.5388
426483446,-8141,-676,-984.599
426515870,-8141,-538,-270.622
426543231,-8183,-754,-444.497
426575846,-8227,424,-340.704
426608716,-8238,-486,-276.745
426638624,-8289,400,-621.78
426663867,-8347,88,-915.891
426738472,-8379,208,-436.955
426766750,-8430,-475,-736.938
426796432,-8461,-823,-885.872
426829429,-8465,-390,-578.074
426856264,-8502,-640,-116.067
426885771,-8539,78,-338.952
426922342,-8589,-260,-754.092
426954380,-8600,-304,-209.919
426985852,-8633,122,-524.448
427018240,-8662,-992,-481.504
427048745,-8695,-4,-765.166
427080391,-8732,-433,-342.375
427112030,-8755,-801,-697.151
427141162,-8780,374,-243.665
427171483,-8800,-409,26.7979
427204897,-8850,-92,-98.7153
427236239,-8856,-493,-730.482
427261477,-8866,679,-488.594
427296077,-8892,468,-1576.86
427327607,-7333,15271,30000
427357380,-6040,1698,837.513
427389341,-6079,-67,-165.597
427423389,-6129,-493,198.889
427457154,-6130,-276,-729.274
427479246,-6181,-421,-58.8316
427516514,-6214,-232,-113.361
427552258,-6254,-97,-33.389
427580887,-6270,-324,-246.312
427610408,-6291,-167,116.527
427646373,-6341,37,248.794
427675212,-6368,-8,82.1862
427702124,-6395,-326,-599.643
427735955,-6427,-94,-207.589
427762976,-6455,-180,-384.758
427799988,-6499,-414,-191.045
427828980,-6496,-51,47.2779
427861697,-6556,-22,-510.782
427891084,-6613,-309,-301.901
427922929,-6617,204,-175.674
427953505,-6629,-403,115.131
427985357,-6686,-635,-89.4494
428017809,-6723,-317,-766.949
428050221,-6738,240,-79.9021
428072179,-6766,-218,159.981
428110016,-6803,-31,-97.0575
428141920,-6844,-361,-590.088
428171411,-6862,80,-317.124
428203578,-6879,-73,0
428233748,-6902,-900,-454.105
428269648,-6929,106,69.7742
428284175,-6986,-285,-126.245
428303650,-6997,-626,48.6533
428344191,-7050,-139,-271.348
428375300,-7053,-821,-382.375
428410004,-7115,199,-144.277
428456288,-7161,-741,-788.596
428487578,-7183,-172,-278.502
428511424,-7183,-419,-444.527
428546028,-7238,-146,-183.576
428571256,-7286,-114,-24.6065
428606120,-7301,-362,-258.699
428640796,-7313,47,255.476
428667490,-7365,141,-81.4245
428701939,-7409,-97,-42.742
428736440,-7428,350,-38.0829
428765036,-7469,-392,-543.573
428797975,-7473,688,106.784
428826759,-7492,-497,-281.919
428858661,-7558,-474,-363.945
428892644,-7568,-559,14.908
428919237,-7597,-335,119.869
428950599,-7645,-616,-116.028
428981484,-7662,-887,-324.104
429012916,-7745,207,-164.188
429044818,-7742,-518,-752.17
429079225,-7795,94,-830.216
429106690,-7817,-106,-512.037
429141159,-7848,-783,-412.273
429171211,-7859,-521,-432.309
429198607,-7900,-142,22.6594
429232634,-7932,-531,-379.778
429264359,-7944,-988,-277.353
429278901,-7962,181,-36.9375
429305724,-7998,91,141.999
429344381,-8009,-134,-215.14
429377065,-8047,-111,-267.855
429406148,-8084,-16,257.125
429440431,-8133,-856,-720.044
429470479,-8129,224,-62.7613
429504111,-8189,-913,-268.225
429531788,-8239,-263,-685.564
429561540,-8234,-243,-113.896
429593675,-8289,-137,-416.778
429628130,-8320,114,-210.735
429657856,-8329,125,-127.3
429689487,-8363,235,442.67
429716028,-8410,-149,-157.054
429747346,-8418,-261,21.9569
429780009,-8450,-273,-344.08
429815048,-8497,-652,-285.934
429842669,-8530,-19,165.843
429873750,-8571,-194,161.798
429906075,-8591,65,-297.313
429928101,-8632,-898,-160.281
429966022,-8674,-265,-571.205
429998359,-8708,-468,-169.538
430027176,-8717,-266,-588.408
430058885,-8738,646,-93.4513
430091443,-8783,-229,68.5031
430123688,-8807,296,-415.529
430152435,-8850,-530,-27.575
430182319,-8876,340,-536.62
430215400,-8852,-314,-709.856
430245486,-8880,-240,-1697.85
430276632,-7199,15818,30000
430310179,-6079,570,1479.29
430338034,-6070,-406,-429.257
430371313,-6102,-461,-928.415
430401834,-6145,-885,20.6849
430434259,-6184,20,-37.2702
430462395,-6221,-117,-332.109
430493443,-6236,-125,0
430517891,-6283,-350,-752.472
430555310,-6311,-248,16.4867
430588890,-6310,-673,-132.44
430600101,-6327,-179,132.257
430629763,-6391,-511,-471.839
430674018,-6389,-45,-219.64
430705447,-6450,-109,-223.643
430730795,-6473,-213,-504.722
430763836,-6526,-538,52.1287
430796363,-6525,-283,-65.8311
430821121,-6562,-205,0
430857943,-6586,-247,-171.884
430878997,-6609,-343,-537.58
430897026,-6646,-357,-487.711
430935065,-6678,-522,-264.044
430963059,-6674,-91,-574.986
430994032,-6745,-205,-88.0221
431025250,-6782,3,-194.33
431058237,-6809,-302,-384.106
431085052,-6814,-318,-38.1217
431117016,-6853,-504,-115.219
431141805,-6917,-40,-594.276
431179054,-6938,-944,-564.468
431212214,-6953,-635,-409.566
431244192,-6987,-443,-86.3126
431274218,-7013,-406,-354.253
431305768,-7056,-649,-370.388
431338001,-7064,-89,-180.42
431360092,-7104,-314,-92.4631
431399300,-7124,-245,-202.418
431431488,-7181,-262,-451.349
431463163,-7190,-423,122.263
431495731,-7253,235,-476.82
431529000,-7262,-329,-570.653
431560122,-7295,-384,-827.686
431589115,-7311,-429,-428.373
431618598,-7396,-525,-991.764
431651141,-7366,-59,-483.109
431663451,-7396,16,25.2024
431734342,-7468,2,447.522
431760089,-7512,-323,-112.424
431791930,-7526,121,-319.057
431828920,-7554,-372,-189.688
431855160,-7609,-184,-71.8876
431886138,-7634,-434,-536.382
431918069,-7684,-484,-49.0992
431951294,-7679,-324,-31.1979
431974166,-7711,-1107,-547.706
432009337,-7742,-966,-381.362
432040069,-7799,259,-662.051
432073639,-7786,-382,50.4692
432108084,-7853,-91,-324.893
432138967,-7878,303,-9.83663
432166541,-7931,-2,-1035.4
432197539,-7948,-525,-561.896
432227083,-7983,-45,-571.719
432261019,-8016,-272,-575.524
432292102,-8045,65,-364.56
432323821,-8065,-440,-303.673
432347589,-8091,-372,-24.6298
432384576,-8112,-453,183.317
432421182,-8142,-524,68.2813
432445968,-8186,-1017,-211.763
432479258,-8213,288,0
432510695,-8255,-386,-382.817
432543824,-8253,-319,-54.5127
432552431,-8294,-155,-560.012
432562887,-8308,-701,-353.959
432601523,-8337,-270,-19.9622
432632469,-8352,-946,-19.9917
432660850,-8394,-529,-102.617
432697717,-8441,0,-108.03
432726718,-8441,472,-215.102
432764160,-8521,-713,-288.16
432780231,-8548,-93,-323.199
432819895,-8568,197,-270.238
432851305,-8591,418,-775.902
432881889,-8619,-413,-93.3371
432913431,-8659,-376,330.443
432946494,-8684,255,-453.214
432976283,-8726,-762,-829.463
433009488,-8757,-104,-506.531
433039588,-8782,231,-359.806
433069494,-8796,-159,-353.79
433101813,-8841,-8,147.368
433133821,-8868,-641,-21.7427
433161674,-8873,514,-1100.76
433193352,-8883,-651,-1582.93
433224815,-7601,15170,30000
433251836,-6049,3804,3928.26
433284173,-6082,-32,149.452
433317032,-6113,-663,-303.324
433351185,-6126,-479,-89.3582
433370691,-6189,-112,-570.43
433408489,-6182,-114,-307.764
433441381,-6235,-175,-23.5495
433474644,-6276,-120,-146.302
433507801,-6284,-77,-539.668
433536403,-6326,-39,-290.776
433567927,-6371,-392,-214.651
433588069,-6377,-406,-156.68
433619074,-6384,63,0
433627281,-6390,77,-78.0052
433636630,-6439,-88,-225.688
433672989,-6457,-829,-416.761
433705555,-6491,-19,29.1897
433737055,-6514,-396,-419.848
433768842,-6570,-336,-326.071
433800791,-6574,-224,-572.436
433830729,-6618,-118,-229.966
433861621,-6659,-265,-297.01
433891417,-6702,-76,-187.074
433926693,-6725,28,-264.097
433957927,-6740,-464,437.897
433988638,-6793,-346,-764.017
434022443,-6821,-431,-52.9257
434048409,-6846,-13,128.022
434082113,-6845,95,168.748
434111180,-6907,-135,-114.848
434141541,-6945,-462,-634.396
434175493,-6945,-171,109.641
434204696,-6994,-233,2.97019
434236848,-7019,-408,-499.574
434265888,-7034,195,143.709
434282201,-7079,-211,-182.443
434315854,-7090,-852,51.2648
434344862,-7125,-294,-35.1619
434376100,-7180,-276,-538.38
434404208,-7196,-84,-316.524
434437606,-7230,-118,-655.571
434468870,-7265,-131,-946.548
434498963,-7292,-576,0
434531210,-7317,-48,-202.373
434563113,-7362,-292,-134.041
434590084,-7391,-1101,-274.431
434623563,-7422,-569,98.8728
434654233,-7449,-421,-594.049
434667957,-7457,-28,-569.206
434702317,-7504,307,-465.697
434734799,-7506,-203,139.908
434765450,-7553,-165,-243.225
434794327,-7546,-11,-314.884
434807403,-7588,110,0
434846226,-7619,-34,242.098
434872340,-7644,-416,176.3
434909511,-7689,507,-51.4433
434936474,-7749,-41,-211.996
434970623,-7776,-88,-231.343
435000521,-7806,-462,71.3492
435035413,-7819,-86,98.3204
435063654,-7830,33,91.5829
435094505,-7888,-9,-558.208
435123778,-7932,216,-434.625
435158986,-7954,-14,-1202.68
435190976,-7980,-590,-221.878
435218446,-8020,-22,-697.731
435250795,-8042,-961,-411.63
435284718,-8051,-294,108.312
435319021,-8092,-47,-437.735
435346872,-8126,250,-314.762
435373510,-8160,-580,-521.165
435397448,-8203,-662,-713.841
435433682,-8236,-782,-90.8846
435467356,-8255,-88,-558.922
435498714,-8293,106,-529.963
435528871,-8316,153,123.054
435561388,-8351,-97,176.38
435587900,-8364,108,0
435619512,-8426,-730,-415.138
435649399,-8436,-267,-11.328
435686630,-8483,92,-279.209
435716260,-8522,-322,-593.374
435749034,-8523,-844,-248.293
435780899,-8577,295,-634.485
435812160,-8601,-633,-808.345
435833677,-8648,-501,-925.368
435870016,-8661,-86,-252.42
435904968,-8702,335,-551.464
435934358,-8727,-89,-134.54
435964773,-8755,-313,-697.785
435996090,-8779,275,-251.568
436031186,-8821,-726,41.3593
436062508,-8853,-362,-741.626
436092355,-8852,-668,-267.76
436120055,-8862,381,-1019.86
436156994,-8783,410,-1192.05
436187149,-6902,16091,30000
436218824,-6053,957,447.668
436238480,-6092,-252,-307.09
436272490,-6109,178,-362.264
436302497,-6136,194,61.2973
436333571,-6180,-375,-319.435
436364861,-6225,-346,-111.447
436399846,-6224,128,-356.729
436434922,-6256,-228,-542.5
436461255,-6311,-319,-361.683
436495426,-6321,79,-336.94
436526282,-6354,-118,-76.5756
436555991,-6377,-512,-556.742
436572790,-6415,76,79.3187
436604826,-6444,116,-68.7246
436632776,-6471,319,70.2421
436659635,-6514,-419,-113.804
436737103,-6562,-322,-259.861
436756568,-6615,-371,-178.825
436787465,-6635,-147,-548.989
436824733,-6658,-718,-545.117
436835027,-6667,100,-103.003
436865233,-6704,-3,0
436897289,-6744,-479,23.9183
436927980,-6777,-277,-1005.7
436960882,-6815,-105,-286.15
436991872,-6844,-193,-110.278
437029979,-6852,157,134.197
437055009,-6876,14,323.331
437088727,-6929,-216,-748.981
437117883,-6955,-521,-666.336
437149015,-6996,-500,-316.295
437181666,-7032,-165,46.9968
437213952,-7051,-520,122.386
437250532,-7080,27,37.0141
437274304,-7130,-16,0
437305079,-7153,-92,-96.7098
437338095,-7189,-362,-670.351
437368300,-7222,-201,-154.409
437398432,-7244,-788,-115.616
437430302,-7284,-70,-777.559
437460645,-7284,-406,326.079
437492539,-7335,-384,-574.783
437524355,-7354,-214,-29.2815
437552823,-7385,18,191.975
437585847,-7405,-26,-215.457
437617651,-7438,515,0
437644603,-7482,-209,-675.769
437679277,-7508,-191,-575.919
