Timestamp,ref_rpm_1,Timestamp,sht_controller[1].pid_speed.Output,Timestamp,sht_motor[1].measure.real_current,Timestamp,sht_motor[1].measure.speed_rpm,
408956509,7000,408956509,-79.6294,408956509,88,408956509,6998,
408988983,7000,408988983,55.371,408988983,217,408988983,6999,
409021111,7000,409021111,90.4588,409021111,121,409021111,7000,
409053606,7000,409053606,140.511,409053606,-313,409053606,6997,
409075313,7000,409075313,62.3497,409075313,272,409075313,6998,
409087428,7000,409087428,15.3327,409087428,445,409087428,6995,
409128688,7000,409128688,61.3609,409128688,509,409128688,7009,
409160449,7000,409160449,-61.6139,409160449,-265,409160449,6998,
409192175,7000,409192175,0,409192175,-87,409192175,6996,
409223085,7000,409223085,-126.613,409223085,522,409223085,7003,
409255013,7000,409255013,0,409255013,317,409255013,6995,
409286356,7000,409286356,140.438,409286356,328,409286356,6998,
409316427,7000,409316427,-123.613,409316427,58,409316427,6996,
409347843,7000,409347843,0,409347843,154,409347843,6996,
409381410,7000,409381410,0,409381410,626,409381410,7006,
409411235,7000,409411235,0,409411235,296,409411235,7005,
409444223,7000,409444223,0,409444223,9,409444223,6999,
409473080,7000,409473080,62.3709,409473080,536,409473080,6996,
409506595,7000,409506595,-36.6079,409506595,-8,409506595,7005,
409536577,7000,409536577,110.394,409536577,70,409536577,6995,
409566353,7000,409566353,65.391,409566353,-86,409566353,7002,
409600558,7000,409600558,-126.644,409600558,-147,409600558,7000,
409630773,7000,409630773,0,409630773,-87,409630773,6995,
409664589,7000,409664589,0,409664589,176,409664589,7000,
409685782,7000,409685782,-36.629,409685782,259,409685782,6993,
409723305,7000,409723305,-81.5155,409723305,84,409723305,7003,
409751954,7000,409751954,-123.607,409751954,601,409751954,7000,
409783862,7000,409783862,152.394,409783862,326,409783862,6997,
409814288,7000,409814288,-34.6354,409814288,208,409814288,7004,
409848526,7000,409848526,-15.6044,409848526,225,409848526,7004,
409883316,7000,409883316,60.3932,409883316,-240,409883316,7001,
409907196,7000,409907196,15.4124,409907196,155,409907196,6995,
409942463,7000,409942463,61.3944,409942463,106,409942463,7005,
409973668,7000,409973668,-59.6951,409973668,215,409973668,6998,
410006249,7000,410006249,106.401,410006249,-93,410006249,7001,
410036064,7000,410036064,-1.61219,410036064,-432,410036064,7003,
410068214,7000,410068214,154.446,410068214,-174,410068214,6995,
410097553,7000,410097553,184.71,410097553,-303,410097553,6993,
410130153,7000,410130153,90.4865,410130153,126,410130153,7002,
410161816,7000,410161816,0,410161816,102,410161816,7000,
410228323,7000,410228323,0,410228323,-323,410228323,7004,
410255147,7000,410255147,0,410255147,-574,410255147,7006,
410281734,7000,410281734,0,410281734,207,410281734,7009,
410313965,7000,410313965,229.221,410313965,-70,410313965,7000,
410346559,7000,410346559,62.3137,410346559,386,410346559,6993,
410378029,7000,410378029,15.3986,410378029,-101,410378029,7007,
410409808,7000,410409808,-109.593,410409808,5,410409808,6998,
410442262,7000,410442262,128.41,410442262,-726,410442262,7000,
410474261,7000,410474261,62.4123,410474261,22,410474261,6998,
410497724,7000,410497724,154.459,410497724,-105,410497724,6998,
410533741,7000,410533741,129.411,410533741,-72,410533741,7001,
410567305,7000,410567305,-78.6229,410567305,-9,410567305,7000,
410597934,7000,410597934,106.415,410597934,-281,410597934,7006,
410631064,7000,410631064,156.417,410631064,397,410631064,7000,
410661150,7000,410661150,106.416,410661150,109,410661150,7007,
410692591,7000,410692591,0,410692591,437,410692591,7000,
410715455,7000,410715455,153.336,410715455,297,410715455,6990,
410727530,7000,410727530,129.417,410727530,-143,410727530,7006,
410770985,7000,410770985,109.579,410770985,-243,410770985,6998,
410800765,7000,410800765,13.9251,410800765,-498,410800765,6998,
410832597,7000,410832597,-55.5439,410832597,203,410832597,7003,
410863887,7000,410863887,-34.4908,410863887,-319,410863887,6993,
410896905,7000,410896905,0,410896905,-222,410896905,6997,
410929949,7000,410929949,17.4378,410929949,-177,410929949,6996,
410959786,7000,410959786,0,410959786,-349,410959786,6998,
410990900,7000,410990900,228.806,410990900,51,410990900,6999,
411022873,7000,411022873,157.427,411022873,-4,411022873,7001,
411054516,7000,411054516,290.428,411054516,215,411054516,6997,
411085515,7000,411085515,0,411085515,-226,411085515,7004,
411108294,7000,411108294,129.43,411108294,-365,411108294,7003,
411143919,7000,411143919,-54.5701,411143919,168,411143919,6998,
411178083,7000,411178083,109.429,411178083,-557,411178083,6999,
411207714,7000,411207714,-123.568,411207714,-34,411207714,7001,
411239913,7000,411239913,-31.5673,411239913,360,411239913,6994,
411271229,7000,411271229,107.432,411271229,86,411271229,7002,
411304282,7000,411304282,126.432,411304282,41,411304282,7008,
411323065,7000,411323065,156.437,411323065,262,411323065,6995,
411364748,7000,411364748,0,411364748,109,411364748,6998,
411393738,7000,411393738,60.435,411393738,30,411393738,7002,
411426960,7000,411426960,0,411426960,583,411426960,6997,
411457512,7000,411457512,-15.5653,411457512,326,411457512,7006,
411490494,7000,411490494,-62.5673,411490494,220,411490494,7000,
411520902,7000,411520902,60.4369,411520902,385,411520902,6995,
411552411,7000,411552411,63.4372,411552411,359,411552411,7007,
411581725,7000,411581725,-109.548,411581725,-253,411581725,6998,
411614409,7000,411614409,0,411614409,80,411614409,7000,
411646320,7000,411646320,90.4316,411646320,149,411646320,7002,
411679807,7000,411679807,-82.561,411679807,-139,411679807,6992,
411707596,7000,411707596,152.438,411707596,-721,411707596,6999,
411738578,7000,411738578,-77.5622,411738578,-708,411738578,6996,
411768535,7000,411768535,108.394,411768535,-628,411768535,6999,
411802639,7000,411802639,61.4451,411802639,-50,411802639,7000,
411832956,7000,411832956,107.447,411832956,29,411832956,7007,
411867140,7000,411867140,-59.5944,411867140,-632,411867140,6997,
411932680,7000,411932680,-53.5565,411932680,329,411932680,7005,
411976833,7000,411976833,91.4437,411976833,630,411976833,7000,
412020689,7000,412020689,-109.439,412020689,132,412020689,7000,
412050273,7000,412050273,155.445,412050273,94,412050273,6999,
412081703,7000,412081703,138.445,412081703,206,412081703,6995,
412115389,7000,412115389,91.4435,412115389,-419,412115389,6997,
412138814,7000,412138814,155.372,412138814,-88,412138814,7002,
412174525,7000,412174525,-82.554,412174525,156,412174525,6992,
412202115,7000,412202115,152.446,412202115,27,412202115,7000,
412234777,7000,412234777,-77.5535,412234777,196,412234777,7008,
412264141,7000,412264141,82.4486,412264141,7,412264141,7007,
412300676,7000,412300676,231.448,412300676,279,412300676,6995,
412333595,7000,412333595,83.4485,412333595,137,412333595,7006,
412377215,7000,412377215,-128.477,412377215,-227,412377215,7004,
412409093,7000,412409093,60.4526,412409093,257,412409093,6995,
412440186,7000,412440186,-53.5358,412440186,-9,412440186,7004,
412470752,7000,412470752,0,412470752,243,412470752,7000,
412503310,7000,412503310,-126.605,412503310,-84,412503310,6996,
412532060,7000,412532060,61.4663,412532060,81,412532060,6997,
412565864,7000,412565864,83.4588,412565864,210,412565864,6994,
412596785,7000,412596785,80.3931,412596785,-5,412596785,6999,
412628768,7000,412628768,158.363,412628768,249,412628768,7001,
412660119,7000,412660119,15.46,412660119,171,412660119,7005,
412692928,7000,412692928,63.4532,412692928,668,412692928,6994,
412724830,7000,412724830,78.512,412724830,-254,412724830,7009,
412746504,7000,412746504,-61.5379,412746504,191,412746504,7000,
412784374,7000,412784374,129.463,412784374,350,412784374,6998,
412817964,7000,412817964,129.462,412817964,234,412817964,6994,
412849986,7000,412849986,-127.594,412849986,-384,412849986,6996,
412881850,7000,412881850,172.46,412881850,214,412881850,6999,
412912056,7000,412912056,20.4094,412912056,-65,412912056,6998,
412942710,7000,412942710,81.4574,412942710,-217,412942710,7002,
412972921,7000,412972921,156.457,412972921,107,412972921,6999,
413006024,7000,413006024,15.5034,413006024,-434,413006024,7004,
413037565,7000,413037565,-61.2999,413037565,-51,413037565,7003,
413068688,7000,413068688,61.4601,413068688,-360,413068688,6995,
413101558,7000,413101558,-13.2275,413101558,174,413101558,7006,
413129493,7000,413129493,-106.62,413129493,-144,413129493,6998,
413162734,7000,413162734,107.416,413162734,-414,413162734,6995,
413193521,7000,413193521,152.471,413193521,279,413193521,7001,
413226499,7000,413226499,91.0588,413226499,152,413226499,7000,
413257487,7000,413257487,153.414,413257487,323,413257487,6999,
413287395,7000,413287395,0,413287395,-75,413287395,7006,
413320465,7000,413320465,-126.63,413320465,228,413320465,6997,
413341986,7000,413341986,109.685,413341986,-46,413341986,7004,
413379198,7000,413379198,109.357,413379198,-275,413379198,7004,
413408720,7000,413408720,0,413408720,228,413408720,7002,
413440867,7000,413440867,-59.2587,413440867,-69,413440867,7004,
413472869,7000,413472869,-13.3564,413472869,-178,413472869,7005,
413505272,7000,413505272,-107.872,413505272,-116,413505272,7000,
413538442,7000,413538442,-61.1327,413538442,6,413538442,7005,
413563377,7000,413563377,-124.465,413563377,-480,413563377,6998,
413598140,7000,413598140,-59.3573,413598140,429,413598140,7000,
413627245,7000,413627245,-172.347,413627245,448,413627245,6998,
413660517,7000,413660517,-36.7579,413660517,168,413660517,7000,
413691550,7000,413691550,135.251,413691550,228,413691550,6999,
413726097,7000,413726097,-36.8415,413726097,94,413726097,7000,
413755911,7000,413755911,157.799,413755911,338,413755911,7000,
413786106,7000,413786106,109.398,413786106,51,413786106,7004,
413815905,7000,413815905,128.424,413815905,85,413815905,7007,
413847728,7000,413847728,184.048,413847728,252,413847728,6995,
413879258,7000,413879258,63.4213,413879258,156,413879258,7005,
413911315,7000,413911315,279.923,413911315,-350,413911315,7002,
413942797,7000,413942797,-36.6275,413942797,134,413942797,7007,
413969497,7000,413969497,17.3911,413969497,-9,413969497,7005,
414003716,7000,414003716,108.491,414003716,47,414003716,7000,
414033007,7000,414033007,140.669,414033007,587,414033007,6999,
414064444,7000,414064444,-49.4809,414064444,277,414064444,7000,
414097277,7000,414097277,80.4952,414097277,146,414097277,6997,
414128573,7000,414128573,89.436,414128573,390,414128573,6997,
414159120,7000,414159120,-31.5072,414159120,175,414159120,6996,
414190368,7000,414190368,128.49,414190368,413,414190368,6997,
414222911,7000,414222911,65.4474,414222911,52,414222911,6998,
414252701,7000,414252701,128.497,414252701,-138,414252701,7006,
414283344,7000,414283344,-15.505,414283344,-378,414283344,6995,
414313599,7000,414313599,129.497,414313599,-301,414313599,7004,
414344414,7000,414344414,66.4236,414344414,211,414344414,6997,
414367461,7000,414367461,-14.5014,414367461,366,414367461,7007,
414404922,7000,414404922,-61.3682,414404922,-205,414404922,7005,
414437070,7000,414437070,61.4643,414437070,326,414437070,6998,
414469253,7000,414469253,139.266,414469253,104,414469253,7000,
414501560,7000,414501560,-97.4377,414501560,325,414501560,6998,
414533827,7000,414533827,80.4972,414533827,187,414533827,7002,
414564225,7000,414564225,134.505,414564225,236,414564225,6997,
414594956,7000,414594956,-52.4998,414594956,-109,414594956,6998,
414626830,7000,414626830,203.539,414626830,-158,414626830,6999,
414656466,7000,414656466,137.502,414656466,-56,414656466,7004,
414687454,7000,414687454,174.505,414687454,-184,414687454,6997,
414720174,7000,414720174,-52.542,414720174,-31,414720174,7000,
414749480,7000,414749480,129.51,414749480,16,414749480,7004,
414779847,7000,414779847,-60.495,414779847,-152,414779847,7005,
414811569,7000,414811569,15.5032,414811569,425,414811569,7005,
414842003,7000,414842003,-60.4959,414842003,120,414842003,7002,
414874269,7000,414874269,110.504,414874269,322,414874269,6996,
414905385,7000,414905385,-105.575,414905385,294,414905385,7005,
414937560,7000,414937560,-59.5542,414937560,453,414937560,6998,
414967874,7000,414967874,128.506,414967874,442,414967874,6999,
414999226,7000,414999226,-52.4702,414999226,354,414999226,6998,
415028719,7000,415028719,-36.5374,415028719,-536,415028719,7002,
415060498,7000,415060498,19.4344,415060498,-470,415060498,6997,
415089130,7000,415089130,-78.4925,415089130,-149,415089130,6992,
415124411,7000,415124411,82.5085,415124411,-56,415124411,6999,
415153905,7000,415153905,0,415153905,98,415153905,6997,
415177245,7000,415177245,0,415177245,232,415177245,6997,
415250527,7000,415250527,65.2999,415250527,273,415250527,7004,
415279360,7000,415279360,-107.416,415279360,551,415279360,7004,
415309238,7000,415309238,-82.3722,415309238,-11,415309238,6993,
415342890,7000,415342890,-107.409,415342890,-90,415342890,7005,
415371144,7000,415371144,60.5135,415371144,55,415371144,6996,
415400882,7000,415400882,128.537,415400882,58,415400882,6999,
415434167,7000,415434167,19.5571,415434167,81,415434167,6996,
415465444,7000,415465444,0,415465444,-570,415465444,7002,
415496007,7000,415496007,80.4747,415496007,96,415496007,7003,
415529956,7000,415529956,158.516,415529956,-86,415529956,7006,
415562361,7000,415562361,203.572,415562361,-265,415562361,6999,
415590610,7000,415590610,112.374,415590610,619,415590610,7007,
415621519,7000,415621519,81.5661,415621519,-69,415621519,7009,
415653289,7000,415653289,156.518,415653289,690,415653289,6997,
415682203,7000,415682203,-100.481,415682203,111,415682203,7004,
415715859,7000,415715859,0,415715859,224,415715859,7000,
415747077,7000,415747077,83.5217,415747077,-173,415747077,6995,
415778617,7000,415778617,213.736,415778617,27,415778617,6998,
415809306,7000,415809306,-123.475,415809306,398,415809306,6997,
415839646,7000,415839646,129.528,415839646,219,415839646,6997,
415871328,7000,415871328,-13.524,415871328,308,415871328,7003,
415905018,7000,415905018,81.5282,415905018,78,415905018,6994,
415933758,7000,415933758,109.457,415933758,-197,415933758,7002,
415966036,7000,415966036,63.4661,415966036,150,415966036,7004,
415997443,7000,415997443,126.536,415997443,-471,415997443,6998,
416027033,7000,416027033,156.3,416027033,-61,416027033,6996,
416059397,7000,416059397,81.6461,416059397,398,416059397,7006,
416089024,7000,416089024,111.352,416089024,374,416089024,6998,
416121601,7000,416121601,62.4648,416121601,-368,416121601,6995,
416153302,7000,416153302,63.9871,416153302,359,416153302,7005,
416177023,7000,416177023,111.025,416177023,672,416177023,6995,
416210917,7000,416210917,18.8678,416210917,224,416210917,7004,
416243254,7000,416243254,-123.469,416243254,-404,416243254,6996,
416279508,7000,416279508,152.533,416279508,-165,416279508,6993,
416305644,7000,416305644,62.3833,416305644,174,416305644,7004,
416341298,7000,416341298,0,416341298,-132,416341298,6994,
416370739,7000,416370739,-127.332,416370739,81,416370739,7004,
416394052,7000,416394052,-33.4514,416394052,-246,416394052,7006,
416429501,7000,416429501,157.379,416429501,-78,416429501,6997,
416460210,7000,416460210,63.3712,416460210,-480,416460210,7004,
416492321,7000,416492321,81.4115,416492321,85,416492321,7004,
416524007,7000,416524007,-13.4639,416524007,-193,416524007,6995,
416556034,7000,416556034,19.5388,416556034,409,416556034,7004,
416589477,7000,416589477,17.5386,416589477,181,416589477,6996,
416610597,7000,416610597,106.536,416610597,226,416610597,7004,
416623820,7000,416623820,92.5354,416623820,-212,416623820,7000,
416663772,7000,416663772,-107.309,416663772,125,416663772,6997,
416695138,7000,416695138,154.53,416695138,196,416695138,6997,
416726374,7000,416726374,110.535,416726374,231,416726374,6995,
416758686,7000,416758686,-31.4615,416758686,606,416758686,6990,
416791259,7000,416791259,153.514,416791259,295,416791259,6999,
416821149,7000,416821149,138.645,416821149,53,416821149,7002,
416850455,7000,416850455,83.5411,416850455,-224,416850455,7000,
416881554,7000,416881554,59.5428,416881554,-360,416881554,7008,
416913596,7000,416913596,83.5417,416913596,-234,416913596,7006,
416943272,7000,416943272,0,416943272,-107,416943272,6997,
416975940,7000,416975940,-13.447,416975940,39,416975940,7004,
417005811,7000,417005811,-109.248,417005811,86,417005811,7000,
417037680,7000,417037680,62.5422,417037680,-381,417037680,6998,
417067699,7000,417067699,-61.3998,417067699,170,417067699,7005,
417097785,7000,417097785,-174.457,417097785,-355,417097785,6997,
417131883,7000,417131883,128.541,417131883,217,417131883,7001,
417162195,7000,417162195,126.442,417162195,424,417162195,7002,
417179429,7000,417179429,-60.4714,417179429,423,417179429,6998,
417199922,7000,417199922,200.56,417199922,564,417199922,6995,
417237958,7000,417237958,61.5429,417237958,-179,417237958,6998,
417270405,7000,417270405,0,417270405,113,417270405,6996,
417301819,7000,417301819,277.74,417301819,237,417301819,6999,
417333647,7000,417333647,61.5475,417333647,-566,417333647,6995,
417366191,7000,417366191,-14.4533,417366191,247,417366191,7005,
417399197,7000,417399197,63.4751,417399197,167,417399197,7006,
417425928,7000,417425928,61.5489,417425928,546,417425928,7007,
417457110,7000,417457110,-172.514,417457110,509,417457110,7000,
417489918,7000,417489918,154.555,417489918,330,417489918,6995,
417523165,7000,417523165,-126.426,417523165,260,417523165,6995,
417553213,7000,417553213,66.6312,417553213,139,417553213,6998,
417589272,7000,417589272,128.573,417589272,55,417589272,7001,
417616462,7000,417616462,0,417616462,-5,417616462,6998,
417647333,7000,417647333,109.553,417647333,-512,417647333,7002,
417677320,7000,417677320,60.5516,417677320,42,417677320,7001,
417709263,7000,417709263,107.547,417709263,-72,417709263,7004,
417740719,7000,417740719,125.648,417740719,-449,417740719,7003,
417772953,7000,417772953,83.5534,417772953,237,417772953,7006,
417801907,7000,417801907,0,417801907,62,417801907,7000,
417825604,7000,417825604,14.5534,417825604,162,417825604,6996,
417864653,7000,417864653,0,417864653,21,417864653,6999,
417896132,7000,417896132,-49.5936,417896132,278,417896132,7000,
417928512,7000,417928512,-39.257,417928512,396,417928512,6998,
417958832,7000,417958832,162.423,417958832,284,417958832,7002,
417992209,7000,417992209,-77.445,417992209,-28,417992209,6992,
418021359,7000,418021359,0,418021359,172,418021359,7000,
418053282,7000,418053282,90.6424,418053282,366,418053282,6999,
418084267,7000,418084267,60.5582,418084267,-521,418084267,6999,
418114673,7000,418114673,-13.5209,418114673,-65,418114673,6997,
418145736,7000,418145736,10.668,418145736,74,418145736,7009,
418177925,7000,418177925,106.556,418177925,178,418177925,6993,
418203450,7000,418203450,-31.4421,418203450,-279,418203450,7006,
418214933,7000,418214933,81.5857,418214933,-76,418214933,7006,
418254907,7000,418254907,-111.169,418254907,-269,418254907,7007,
418285607,7000,418285607,60.5511,418285607,245,418285607,6997,
418317137,7000,418317137,140.544,418317137,-28,418317137,6998,
418349213,7000,418349213,-125.509,418349213,86,418349213,6997,
418379139,7000,418379139,129.551,418379139,-462,418379139,6995,
418412699,7000,418412699,106.551,418412699,116,418412699,7007,
418431254,7000,418431254,83.5513,418431254,3,418431254,6994,
418471583,7000,418471583,0,418471583,639,418471583,7002,
418502815,7000,418502815,-33.3306,418502815,286,418502815,7006,
418536034,7000,418536034,125.41,418536034,119,418536034,6999,
418568210,7000,418568210,0,418568210,143,418568210,7007,
418615694,7000,418615694,0,418615694,691,418615694,6997,
418638288,7000,418638288,82.5756,418638288,156,418638288,7009,
418671417,7000,418671417,226.298,418671417,211,418671417,7000,
418703362,7000,418703362,60.5545,418703362,269,418703362,6996,
418736447,7000,418736447,109.462,418736447,238,418736447,6999,
418769147,7000,418769147,-33.3815,418769147,541,418769147,7000,
418802438,7000,418802438,-125.376,418802438,299,418802438,6995,
418832823,7000,418832823,153.267,418832823,350,418832823,7002,
418864764,7000,418864764,-53.4074,418864764,-334,418864764,6995,
418893012,7000,418893012,128.522,418893012,36,418893012,6997,
418923220,7000,418923220,-29.9944,418923220,-322,418923220,7000,
418955432,7000,418955432,152.556,418955432,51,418955432,6995,
418986881,7000,418986881,0,418986881,-34,418986881,7008,
419017849,7000,419017849,128.551,419017849,181,419017849,6999,
419042237,7000,419042237,231.53,419042237,21,419042237,6995,
419080086,7000,419080086,16.5406,419080086,419,419080086,6994,
419110919,7000,419110919,17.5828,419110919,214,419110919,7007,
419143378,7000,419143378,60.5597,419143378,157,419143378,7000,
419175274,7000,419175274,117.681,419175274,-432,419175274,7003,
419207785,7000,419207785,-49.4153,419207785,335,419207785,6996,
419237852,7000,419237852,0,419237852,337,419237852,6989,
419268053,7000,419268053,112.56,419268053,222,419268053,6999,
419303542,7000,419303542,91.723,419303542,69,419303542,7002,
419330348,7000,419330348,128.572,419330348,-139,419330348,7008,
419363498,7000,419363498,64.5655,419363498,-15,419363498,7006,
419393134,7000,419393134,109.565,419393134,-76,419393134,6997,
419423074,7000,419423074,231.364,419423074,-476,419423074,6995,
419455203,7000,419455203,-60.4846,419455203,-219,419455203,7004,
419485274,7000,419485274,-108.433,419485274,412,419485274,7005,
419516914,7000,419516914,-59.4636,419516914,-93,419516914,6996,
419549857,7000,419549857,140.567,419549857,-53,419549857,6998,
419581254,7000,419581254,0,419581254,-81,419581254,6997,
419615862,7000,419615862,155.569,419615862,215,419615862,7000,
419642573,7000,419642573,110.569,419642573,294,419642573,7002,
419673954,7000,419673954,-31.4291,419673954,174,419673954,6990,
419704224,7000,419704224,155.573,419704224,459,419704224,7001,
419736541,7000,419736541,-14.425,419736541,506,419736541,7006,
419768745,7000,419768745,152.572,419768745,-90,419768745,6997,
419798990,7000,419798990,-13.4682,419798990,213,419798990,6995,
419832503,7000,419832503,0,419832503,-190,419832503,7006,
419855375,7000,419855375,-107.426,419855375,-567,419855375,7007,
419893478,7000,419893478,65.5744,419893478,-436,419893478,6996,
419921312,7000,419921312,-126.426,419921312,-12,419921312,7003,
419955397,7000,419955397,-34.4241,419955397,-35,419955397,6995,
419987386,7000,419987386,175.575,419987386,158,419987386,6997,
420021230,7000,420021230,0,420021230,-89,420021230,6997,
420050808,7000,420050808,0,420050808,429,420050808,6994,
420081641,7000,420081641,0,420081641,-58,420081641,7003,
420112210,7000,420112210,136.578,420112210,436,420112210,7004,
420143681,7000,420143681,0,420143681,279,420143681,6999,
420174169,7000,420174169,-62.4219,420174169,236,420174169,7006,
420235960,7000,420235960,-6.46915,420235960,310,420235960,6997,
420264489,7000,420264489,-62.4204,420264489,-211,420264489,7004,
420297713,7000,420297713,-52.3998,420297713,554,420297713,7003,
420330354,7000,420330354,60.5802,420330354,355,420330354,6995,
420361185,7000,420361185,118.306,420361185,447,420361185,6998,
420393310,7000,420393310,-173.516,420393310,-304,420393310,6999,
420425016,7000,420425016,0,420425016,-280,420425016,7000,
420456585,7000,420456585,90.5907,420456585,-197,420456585,6996,
420502294,7000,420502294,0,420502294,-306,420502294,7001,
420531865,7000,420531865,-77.4303,420531865,-83,420531865,6996,
420560114,7000,420560114,109.609,420560114,578,420560114,7000,
420593233,7000,420593233,61.5716,420593233,639,420593233,7006,
420624229,7000,420624229,140.209,420624229,-96,420624229,7002,
420648852,7000,420648852,277.573,420648852,149,420648852,7002,
420686172,7000,420686172,156.657,420686172,46,420686172,7004,
420715597,7000,420715597,-14.1781,420715597,92,420715597,7000,
420749185,7000,420749185,60.5748,420749185,193,420749185,6996,
420780217,7000,420780217,63.6097,420780217,-160,420780217,7005,
420809883,7000,420809883,-107.351,420809883,-464,420809883,6998,
420845292,7000,420845292,91.584,420845292,-448,420845292,7006,
420872403,7000,420872403,-124.423,420872403,49,420872403,7003,
420902832,7000,420902832,154.578,420902832,192,420902832,6996,
420935236,7000,420935236,153.584,420935236,145,420935236,7002,
420968072,7000,420968072,-34.4225,420968072,493,420968072,6994,
420997858,7000,420997858,152.578,420997858,-96,420997858,6997,
421031368,7000,421031368,-36.6406,421031368,-35,421031368,6997,
421059622,7000,421059622,153.309,421059622,-549,421059622,7002,
421089217,7000,421089217,156.719,421089217,48,421089217,6999,
421121113,7000,421121113,107.523,421121113,-8,421121113,7004,
421152637,7000,421152637,108.088,421152637,-46,421152637,7005,
421184679,7000,421184679,82.6148,421184679,152,421184679,6993,
421219219,7000,421219219,154.585,421219219,647,421219219,6999,
421252058,7000,421252058,-62.781,421252058,402,421252058,6998,
421278240,7000,421278240,0,421278240,41,421278240,7001,
421311999,7000,421311999,-98.3435,421311999,335,421311999,6998,
421339538,7000,421339538,-77.4158,421339538,-66,421339538,6992,
421373042,7000,421373042,-51.9158,421373042,-574,421373042,6998,
421420357,7000,421420357,-36.1367,421420357,-19,421420357,7002,
421450709,7000,421450709,-123.415,421450709,124,421450709,6996,
421476624,7000,421476624,136.838,421476624,-121,421476624,7007,
421516356,7000,421516356,181.602,421516356,-41,421516356,6999,
421540184,7000,421540184,17.5849,421540184,253,421540184,6996,
421576459,7000,421576459,126.584,421576459,237,421576459,7007,
421604814,7000,421604814,157.615,421604814,110,421604814,6993,
421635992,7000,421635992,19.6327,421635992,406,421635992,7004,
421668477,7000,421668477,80.5895,421668477,317,421668477,6995,
421686693,7000,421686693,108.65,421686693,337,421686693,6994,
421730603,7000,421730603,20.5914,421730603,555,421730603,7003,
421758875,7000,421758875,-79.4089,421758875,156,421758875,6996,
421796416,7000,421796416,153.592,421796416,14,421796416,7002,
421820537,7000,421820537,0,421820537,82,421820537,6998,
421854678,7000,421854678,0,421854678,-161,421854678,7002,
421885557,7000,421885557,-127.369,421885557,69,421885557,6998,
421913500,7000,421913500,0,421913500,-147,421913500,7008,
421946958,7000,421946958,80.7573,421946958,-404,421946958,6997,
421980834,7000,421980834,0,421980834,207,421980834,7007,
422010874,7000,422010874,-106.45,422010874,25,422010874,7001,
422044266,7000,422044266,0,422044266,505,422044266,6996,
422072980,7000,422072980,83.5982,422072980,264,422072980,7000,
422098656,7000,422098656,-61.4014,422098656,203,422098656,7000,
422134324,7000,422134324,0,422134324,91,422134324,6995,
422169201,7000,422169201,-126.403,422169201,275,422169201,6996,
422197646,7000,422197646,-77.4011,422197646,220,422197646,6996,
422229261,7000,422229261,126.599,422229261,68,422229261,6999,
422259814,7000,422259814,-32.4129,422259814,-482,422259814,6996,
422288994,7000,422288994,107.601,422288994,-84,422288994,7004,
422321453,7000,422321453,0,422321453,116,422321453,7004,
422351229,7000,422351229,0,422351229,123,422351229,7000,
422382660,7000,422382660,0,422382660,214,422382660,6997,
422413678,7000,422413678,62.6198,422413678,31,422413678,6995,
422447306,7000,422447306,-61.4814,422447306,-539,422447306,7007,
422512365,7000,422512365,60.6036,422512365,-132,422512365,7006,
422552709,7000,422552709,-82.5182,422552709,305,422552709,6993,
422586778,7000,422586778,-54.3926,422586778,-322,422586778,7000,
422615809,7000,422615809,-59.4518,422615809,158,422615809,7000,
422646188,7000,422646188,201.605,422646188,26,422646188,7000,
422679069,7000,422679069,-51.3944,422679069,440,422679069,6995,
422709366,7000,422709366,127.626,422709366,388,422709366,6995,
422740971,7000,422740971,0,422740971,161,422740971,7000,
422771302,7000,422771302,-36.3834,422771302,55,422771302,7002,
422799444,7000,422799444,203.591,422799444,-98,422799444,7000,
422832173,7000,422832173,137.617,422832173,-90,422832173,7001,
422895792,7000,422895792,136.533,422895792,-348,422895792,7001,
422925814,7000,422925814,129.62,422925814,-158,422925814,7009,
422956737,7000,422956737,-63.1721,422956737,-89,422956737,6995,
422986865,7000,422986865,-60.3793,422986865,640,422986865,7005,
423019230,7000,423019230,-59.4343,423019230,92,423019230,7004,
423051325,7000,423051325,62.6221,423051325,495,423051325,6995,
423081788,7000,423081788,19.5368,423081788,389,423081788,7007,
423112309,7000,423112309,-82.4,423112309,-32,423112309,7000,
423143364,7000,423143364,139.632,423143364,124,423143364,7000,
423175069,7000,423175069,-126.426,423175069,-527,423175069,6997,
423204457,7000,423204457,128.63,423204457,-124,423204457,6995,
423235603,7000,423235603,19.7302,423235603,-288,423235603,6998,
423267611,7000,423267611,92.5999,423267611,791,423267611,6997,
423295863,7000,423295863,203.73,423295863,66,423295863,6999,
423329850,7000,423329850,-54.3764,423329850,156,423329850,7004,
423357750,7000,423357750,129.625,423357750,-170,423357750,7006,
423391791,7000,423391791,135.916,423391791,-6,423391791,6995,
423424498,7000,423424498,-108.374,423424498,-43,423424498,7004,
423454369,7000,423454369,-50.4694,423454369,67,423454369,7005,
423488885,7000,423488885,18.6248,423488885,-92,423488885,6996,
423515142,7000,423515142,164.234,423515142,-189,423515142,6999,
423549159,7000,423549159,-35.9255,423549159,212,423549159,6995,
423578109,7000,423578109,152.622,423578109,3,423578109,6999,
423610886,7000,423610886,-148.381,423610886,-197,423610886,6998,
423641351,7000,423641351,-36.2211,423641351,-442,423641351,6999,
